user_id,first_visit_at,acquisition_channel,campaign,device,age_group,country,landing_page,user_goal
U01089,2026-01-29 16:24:00,Partner Referral,partner_hr_benefit,desktop,18-24,Germany,level_test,career
U01090,2026-02-03 14:22:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,career
U01091,2026-03-27 12:25:00,Instagram,ig_story_discount,mobile,18-24,Germany,level_test,conversation
U01092,2026-02-05 09:59:00,Partner Referral,partner_blog,mobile,25-34,Other EU,grammar_materials,travel
U01093,2026-02-10 15:51:00,Instagram,ig_reels_beginner,mobile,18-24,Austria,grammar_materials,conversation
U01094,2026-02-15 12:22:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,relocation
U01095,2026-01-01 20:14:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,level_test,conversation
U01096,2026-02-09 13:42:00,Instagram,ig_story_discount,desktop,18-24,Austria,level_test,career
U01097,2026-01-13 19:03:00,TikTok,tt_viral_test,tablet,18-24,Germany,pricing,career
U01098,2026-01-11 09:51:00,Partner Referral,partner_blog,mobile,45+,Germany,speaking_club,exam
U01099,2026-03-25 20:02:00,Instagram,ig_story_discount,desktop,18-24,Germany,level_test,school_university
U01100,2026-03-06 15:06:00,YouTube,yt_pre_roll,mobile,25-34,Other EU,trial_lesson,exam
U01101,2026-02-13 14:21:00,Instagram,ig_story_discount,mobile,25-34,Germany,speaking_club,exam
U01102,2026-03-01 08:45:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,trial_lesson,exam
U01103,2026-01-26 19:16:00,Telegram,tg_channel_post,mobile,35-44,Germany,trial_lesson,conversation
U01104,2026-01-21 10:25:00,TikTok,tt_viral_test,mobile,25-34,Germany,pricing,travel
U01105,2026-01-12 17:03:00,Google Ads,ga_brand,desktop,35-44,Poland,grammar_materials,travel
U01106,2026-03-15 11:18:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,travel
U01107,2026-03-12 09:05:00,TikTok,tt_short_lessons,mobile,18-24,Germany,grammar_materials,conversation
U01108,2026-02-10 22:15:00,TikTok,tt_viral_test,mobile,18-24,Austria,grammar_materials,career
U01109,2026-01-18 14:37:00,TikTok,tt_viral_test,mobile,25-34,Germany,level_test,career
U01110,2026-01-03 11:18:00,TikTok,tt_short_lessons,desktop,18-24,Austria,speaking_club,conversation
U01111,2026-02-19 15:48:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,relocation
U01112,2026-02-07 09:53:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,pricing,travel
U01113,2026-03-29 13:09:00,TikTok,tt_short_lessons,mobile,18-24,Switzerland,level_test,travel
U01114,2026-02-15 11:13:00,TikTok,tt_viral_test,desktop,18-24,Germany,trial_lesson,career
U01115,2026-02-20 14:11:00,YouTube,yt_long_form,mobile,25-34,Germany,level_test,career
U01116,2026-02-24 15:49:00,YouTube,yt_teacher_expert,mobile,18-24,Germany,level_test,travel
U01117,2026-02-03 11:54:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,grammar_materials,travel
U01118,2026-01-14 10:48:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,grammar_materials,travel
U01119,2026-01-23 12:01:00,Instagram,ig_lookalike_students,desktop,25-34,Other EU,speaking_club,conversation
U01120,2026-01-28 09:25:00,Telegram,tg_channel_post,desktop,25-34,Austria,grammar_materials,relocation
U01121,2026-02-05 21:27:00,TikTok,tt_discount_challenge,tablet,35-44,Germany,level_test,exam
U01122,2026-03-20 17:06:00,Instagram,ig_story_discount,desktop,18-24,Germany,level_test,relocation
U01123,2026-02-23 21:25:00,Instagram,ig_story_discount,mobile,35-44,Germany,level_test,relocation
U01124,2026-01-01 20:47:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,grammar_materials,career
U01125,2026-03-18 08:10:00,YouTube,yt_pre_roll,mobile,18-24,Germany,grammar_materials,travel
U01126,2026-03-16 14:11:00,YouTube,yt_pre_roll,desktop,25-34,Germany,level_test,career
U01127,2026-02-06 13:39:00,YouTube,yt_long_form,mobile,35-44,Germany,level_test,conversation
U01128,2026-01-08 21:49:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,grammar_materials,exam
U01129,2026-02-09 18:17:00,Instagram,ig_story_discount,mobile,35-44,Germany,trial_lesson,conversation
U01130,2026-01-19 07:56:00,TikTok,tt_viral_test,mobile,18-24,Switzerland,level_test,career
U01131,2026-01-18 15:03:00,Partner Referral,partner_hr_benefit,mobile,35-44,Germany,pricing,conversation
U01132,2026-02-02 11:09:00,TikTok,tt_discount_challenge,tablet,25-34,Germany,grammar_materials,relocation
U01133,2026-01-01 16:49:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,pricing,conversation
U01134,2026-02-25 18:06:00,YouTube,yt_long_form,mobile,35-44,Germany,level_test,relocation
U01135,2026-03-31 20:45:00,YouTube,yt_teacher_expert,desktop,18-24,Austria,level_test,exam
U01136,2026-03-16 19:10:00,Google Ads,ga_brand,desktop,18-24,Poland,level_test,career
U01137,2026-01-21 14:59:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,trial_lesson,conversation
U01138,2026-01-06 11:26:00,Telegram,tg_community_native,mobile,25-34,Switzerland,level_test,conversation
U01139,2026-02-08 21:05:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,level_test,career
U01140,2026-03-29 20:53:00,TikTok,tt_viral_test,desktop,18-24,Germany,level_test,travel
U01141,2026-01-30 21:11:00,Instagram,ig_story_discount,mobile,25-34,Germany,trial_lesson,career
U01142,2026-01-12 20:19:00,YouTube,yt_teacher_expert,mobile,18-24,Germany,level_test,conversation
U01143,2026-03-03 20:57:00,TikTok,tt_short_lessons,desktop,18-24,Switzerland,level_test,career
U01144,2026-01-13 21:01:00,TikTok,tt_short_lessons,tablet,35-44,Germany,pricing,career
U01145,2026-02-14 20:49:00,Instagram,ig_story_discount,mobile,18-24,Switzerland,trial_lesson,travel
U01146,2026-02-18 11:26:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,exam
U01147,2026-01-23 09:25:00,Google Ads,ga_search_english_course,desktop,25-34,Austria,pricing,conversation
U01148,2026-02-23 15:57:00,Partner Referral,partner_hr_benefit,mobile,25-34,Germany,level_test,career
U01149,2026-01-20 21:30:00,YouTube,yt_pre_roll,desktop,18-24,Switzerland,level_test,exam
U01150,2026-01-03 16:15:00,Telegram,tg_community_native,mobile,35-44,Germany,level_test,career
U01151,2026-03-15 15:49:00,Telegram,tg_community_native,mobile,18-24,Germany,trial_lesson,exam
U01152,2026-02-11 07:54:00,Google Ads,ga_competitor,desktop,25-34,Germany,grammar_materials,relocation
U01153,2026-03-16 12:49:00,Instagram,ig_reels_beginner,desktop,35-44,Germany,speaking_club,conversation
U01154,2026-03-01 09:29:00,Instagram,ig_reels_beginner,desktop,35-44,Germany,grammar_materials,travel
U01155,2026-03-28 14:20:00,Partner Referral,partner_blog,mobile,45+,Germany,level_test,travel
U01156,2026-01-30 15:42:00,Partner Referral,partner_hr_benefit,desktop,35-44,Germany,grammar_materials,relocation
U01157,2026-03-26 11:57:00,YouTube,yt_long_form,desktop,25-34,Germany,level_test,travel
U01158,2026-01-07 13:01:00,TikTok,tt_short_lessons,mobile,25-34,Germany,grammar_materials,school_university
U01159,2026-03-09 17:48:00,Google Ads,ga_search_english_course,tablet,35-44,Germany,level_test,exam
U01160,2026-01-15 12:51:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,level_test,career
U01161,2026-02-05 15:13:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,career
U01162,2026-01-23 07:47:00,Telegram,tg_channel_post,desktop,35-44,Other EU,level_test,career
U01163,2026-01-01 11:58:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,grammar_materials,conversation
U01164,2026-02-17 15:43:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,pricing,conversation
U01165,2026-03-09 20:18:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,trial_lesson,exam
U01166,2026-02-02 12:38:00,Instagram,ig_reels_beginner,mobile,18-24,Other EU,trial_lesson,career
U01167,2026-02-14 19:39:00,TikTok,tt_viral_test,tablet,35-44,Other EU,pricing,career
U01168,2026-03-13 21:45:00,Telegram,tg_community_native,mobile,35-44,Germany,grammar_materials,career
U01169,2026-01-11 11:08:00,Partner Referral,partner_creator,mobile,18-24,Poland,level_test,career
U01170,2026-03-25 14:54:00,Partner Referral,partner_hr_benefit,mobile,25-34,Other EU,level_test,travel
U01171,2026-03-25 11:03:00,TikTok,tt_discount_challenge,mobile,18-24,Switzerland,level_test,school_university
U01172,2026-03-11 08:41:00,Instagram,ig_lookalike_students,tablet,25-34,Germany,grammar_materials,career
U01173,2026-03-04 15:07:00,Google Ads,ga_search_english_course,desktop,25-34,Other EU,pricing,exam
U01174,2026-01-23 08:09:00,Google Ads,ga_competitor,desktop,35-44,Austria,trial_lesson,relocation
U01175,2026-01-09 07:44:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,pricing,career
U01176,2026-03-11 09:46:00,Instagram,ig_story_discount,desktop,18-24,Poland,trial_lesson,career
U01177,2026-01-02 14:57:00,Instagram,ig_story_discount,desktop,18-24,Germany,grammar_materials,career
U01178,2026-03-11 19:43:00,TikTok,tt_short_lessons,tablet,25-34,Germany,level_test,travel
U01179,2026-01-27 14:21:00,Google Ads,ga_brand,desktop,18-24,Germany,level_test,school_university
U01180,2026-02-25 22:02:00,YouTube,yt_pre_roll,mobile,45+,Germany,speaking_club,career
U01181,2026-01-29 09:05:00,Telegram,tg_community_native,mobile,35-44,Germany,level_test,career
U01182,2026-03-02 07:30:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,relocation
U01183,2026-01-26 09:28:00,Instagram,ig_lookalike_students,desktop,18-24,Austria,grammar_materials,exam
U01184,2026-02-22 11:55:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,trial_lesson,school_university
U01185,2026-01-28 19:33:00,Partner Referral,partner_blog,mobile,25-34,Switzerland,level_test,career
U01186,2026-02-24 15:53:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,grammar_materials,exam
U01187,2026-02-17 21:44:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,pricing,career
U01188,2026-02-11 15:51:00,Partner Referral,partner_creator,mobile,35-44,Other EU,level_test,travel
U01189,2026-01-21 12:38:00,TikTok,tt_short_lessons,desktop,18-24,Germany,pricing,career
U01190,2026-02-09 20:01:00,Telegram,tg_channel_post,mobile,25-34,Poland,level_test,travel
U01191,2026-02-26 14:43:00,Google Ads,ga_brand,desktop,45+,Germany,grammar_materials,travel
U01192,2026-01-13 17:44:00,Google Ads,ga_brand,tablet,45+,Germany,level_test,exam
U01193,2026-03-15 19:27:00,Partner Referral,partner_creator,tablet,45+,Switzerland,level_test,career
U01194,2026-03-19 22:16:00,Instagram,ig_story_discount,mobile,25-34,Germany,speaking_club,travel
U01195,2026-03-03 22:51:00,Partner Referral,partner_creator,desktop,35-44,Germany,level_test,relocation
U01196,2026-02-20 21:24:00,TikTok,tt_viral_test,mobile,25-34,Germany,level_test,exam
U01197,2026-03-29 12:01:00,Instagram,ig_reels_beginner,mobile,18-24,Other EU,level_test,relocation
U01198,2026-02-08 22:42:00,TikTok,tt_viral_test,mobile,25-34,Germany,pricing,conversation
U01199,2026-03-30 17:08:00,TikTok,tt_short_lessons,desktop,18-24,Poland,level_test,exam
U01200,2026-01-28 11:11:00,TikTok,tt_viral_test,desktop,18-24,Germany,grammar_materials,conversation
U01201,2026-03-06 08:25:00,Partner Referral,partner_hr_benefit,mobile,25-34,Germany,speaking_club,travel
U01202,2026-01-07 11:57:00,Google Ads,ga_search_english_course,mobile,18-24,Germany,trial_lesson,conversation
U01203,2026-02-01 19:12:00,Instagram,ig_reels_beginner,desktop,25-34,Germany,grammar_materials,conversation
U01204,2026-02-06 21:17:00,TikTok,tt_viral_test,mobile,25-34,Germany,level_test,school_university
U01205,2026-03-11 15:53:00,TikTok,tt_discount_challenge,tablet,25-34,Germany,speaking_club,exam
U01206,2026-03-18 13:09:00,Instagram,ig_story_discount,desktop,35-44,Germany,level_test,career
U01207,2026-01-01 09:11:00,TikTok,tt_viral_test,desktop,18-24,Germany,speaking_club,career
U01208,2026-03-05 16:11:00,Google Ads,ga_search_english_course,desktop,45+,Germany,level_test,exam
U01209,2026-01-26 15:36:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,speaking_club,exam
U01210,2026-03-07 20:43:00,Google Ads,ga_search_english_course,mobile,25-34,Austria,level_test,conversation
U01211,2026-01-20 13:25:00,Telegram,tg_community_native,desktop,18-24,Germany,trial_lesson,career
U01212,2026-03-05 18:06:00,Google Ads,ga_search_english_course,tablet,18-24,Germany,level_test,career
U01213,2026-01-01 11:51:00,TikTok,tt_short_lessons,desktop,18-24,Germany,speaking_club,school_university
U01214,2026-01-09 21:01:00,Telegram,tg_webinar_invite,tablet,25-34,Germany,pricing,conversation
U01215,2026-03-19 22:38:00,TikTok,tt_viral_test,mobile,35-44,Switzerland,trial_lesson,exam
U01216,2026-03-30 22:19:00,TikTok,tt_short_lessons,tablet,45+,Germany,level_test,relocation
U01217,2026-03-22 08:08:00,Telegram,tg_webinar_invite,mobile,25-34,Germany,pricing,career
U01218,2026-02-16 18:07:00,YouTube,yt_teacher_expert,mobile,18-24,Poland,pricing,school_university
U01219,2026-01-14 20:10:00,Telegram,tg_community_native,mobile,35-44,Germany,grammar_materials,career
U01220,2026-01-22 21:26:00,YouTube,yt_teacher_expert,desktop,25-34,Germany,level_test,school_university
U01221,2026-02-09 20:39:00,Telegram,tg_webinar_invite,mobile,35-44,Other EU,speaking_club,career
U01222,2026-03-11 21:03:00,Telegram,tg_webinar_invite,mobile,25-34,Switzerland,speaking_club,exam
U01223,2026-03-29 08:53:00,YouTube,yt_long_form,mobile,18-24,Germany,level_test,career
U01224,2026-02-21 10:11:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,level_test,conversation
U01225,2026-02-19 08:55:00,TikTok,tt_short_lessons,mobile,18-24,Germany,trial_lesson,career
U01226,2026-03-26 20:42:00,Partner Referral,partner_creator,mobile,45+,Poland,level_test,travel
U01227,2026-02-27 07:51:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,conversation
U01228,2026-01-05 18:08:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,pricing,relocation
U01229,2026-01-10 16:04:00,YouTube,yt_pre_roll,mobile,25-34,Germany,speaking_club,career
U01230,2026-02-21 21:07:00,Telegram,tg_channel_post,mobile,35-44,Switzerland,grammar_materials,exam
U01231,2026-01-19 14:40:00,TikTok,tt_viral_test,tablet,25-34,Germany,level_test,exam
U01232,2026-02-24 20:19:00,TikTok,tt_viral_test,desktop,18-24,Germany,level_test,travel
U01233,2026-03-05 18:28:00,Instagram,ig_lookalike_students,desktop,18-24,Poland,pricing,relocation
U01234,2026-01-30 12:19:00,Google Ads,ga_brand,mobile,35-44,Austria,level_test,travel
U01235,2026-03-15 18:34:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,school_university
U01236,2026-03-12 09:41:00,Instagram,ig_lookalike_students,desktop,18-24,Other EU,level_test,conversation
U01237,2026-03-17 15:52:00,Telegram,tg_webinar_invite,mobile,35-44,Switzerland,level_test,relocation
U01238,2026-01-24 10:35:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,level_test,conversation
U01239,2026-01-17 11:43:00,Partner Referral,partner_blog,desktop,25-34,Germany,trial_lesson,career
U01240,2026-01-16 15:18:00,TikTok,tt_short_lessons,mobile,18-24,Germany,grammar_materials,career
U01241,2026-02-18 08:07:00,Telegram,tg_channel_post,mobile,25-34,Austria,level_test,career
U01242,2026-02-11 07:11:00,Partner Referral,partner_creator,desktop,25-34,Germany,pricing,career
U01243,2026-03-12 19:30:00,Partner Referral,partner_hr_benefit,mobile,35-44,Germany,trial_lesson,travel
U01244,2026-01-20 18:05:00,YouTube,yt_pre_roll,mobile,35-44,Germany,trial_lesson,exam
U01245,2026-03-06 08:03:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,level_test,travel
U01246,2026-01-10 21:06:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,level_test,travel
U01247,2026-01-10 18:16:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,career
U01248,2026-01-03 17:58:00,TikTok,tt_discount_challenge,desktop,18-24,Austria,level_test,conversation
U01249,2026-01-30 11:11:00,Instagram,ig_story_discount,mobile,18-24,Germany,pricing,career
U01250,2026-01-28 12:15:00,TikTok,tt_viral_test,desktop,18-24,Switzerland,level_test,travel
U01251,2026-01-07 18:15:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,pricing,conversation
U01252,2026-03-21 22:53:00,YouTube,yt_pre_roll,mobile,25-34,Austria,level_test,career
U01253,2026-02-04 22:48:00,TikTok,tt_viral_test,desktop,45+,Germany,level_test,relocation
U01254,2026-02-04 19:27:00,Instagram,ig_story_discount,desktop,25-34,Germany,trial_lesson,relocation
U01255,2026-03-24 20:12:00,Instagram,ig_story_discount,desktop,25-34,Germany,level_test,school_university
U01256,2026-03-26 09:26:00,YouTube,yt_long_form,mobile,35-44,Germany,trial_lesson,career
U01257,2026-01-03 11:24:00,Telegram,tg_webinar_invite,desktop,25-34,Germany,speaking_club,school_university
U01258,2026-01-22 19:53:00,Partner Referral,partner_creator,desktop,25-34,Germany,speaking_club,career
U01259,2026-03-29 14:13:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,speaking_club,career
U01260,2026-03-02 20:53:00,Partner Referral,partner_blog,mobile,35-44,Other EU,level_test,conversation
U01261,2026-01-08 09:55:00,Google Ads,ga_brand,mobile,35-44,Germany,speaking_club,conversation
U01262,2026-01-10 08:15:00,YouTube,yt_pre_roll,mobile,18-24,Switzerland,level_test,exam
U01263,2026-01-13 13:58:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,trial_lesson,conversation
U01264,2026-03-27 07:10:00,TikTok,tt_short_lessons,tablet,25-34,Switzerland,level_test,career
U01265,2026-01-28 20:30:00,Instagram,ig_lookalike_students,desktop,25-34,Germany,grammar_materials,career
U01266,2026-01-16 16:10:00,Instagram,ig_story_discount,mobile,18-24,Germany,grammar_materials,career
U01267,2026-03-26 20:42:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,grammar_materials,travel
U01268,2026-03-20 15:33:00,YouTube,yt_long_form,mobile,45+,Germany,pricing,exam
U01269,2026-01-20 19:25:00,Google Ads,ga_search_english_course,mobile,35-44,Germany,level_test,travel
U01270,2026-02-23 12:16:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,grammar_materials,conversation
U01271,2026-03-10 11:00:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,level_test,travel
U01272,2026-03-09 13:22:00,TikTok,tt_viral_test,tablet,25-34,Germany,level_test,career
U01273,2026-02-17 10:45:00,Telegram,tg_channel_post,mobile,25-34,Germany,grammar_materials,school_university
U01274,2026-03-13 08:38:00,TikTok,tt_short_lessons,desktop,25-34,Germany,speaking_club,career
U01275,2026-01-10 17:55:00,TikTok,tt_short_lessons,desktop,25-34,Germany,speaking_club,school_university
U01276,2026-03-12 08:11:00,Telegram,tg_channel_post,mobile,25-34,Germany,pricing,career
U01277,2026-01-02 17:52:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,trial_lesson,travel
U01278,2026-02-15 11:33:00,Instagram,ig_story_discount,mobile,25-34,Germany,level_test,career
U01279,2026-02-15 14:40:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,relocation
U01280,2026-02-11 07:34:00,Telegram,tg_channel_post,mobile,25-34,Austria,speaking_club,career
U01281,2026-01-04 19:11:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,level_test,career
U01282,2026-03-09 19:14:00,YouTube,yt_pre_roll,mobile,18-24,Switzerland,pricing,travel
U01283,2026-02-15 14:37:00,Google Ads,ga_brand,mobile,25-34,Germany,trial_lesson,school_university
U01284,2026-01-16 14:37:00,Google Ads,ga_brand,mobile,18-24,Germany,speaking_club,travel
U01285,2026-02-25 10:24:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,pricing,travel
U01286,2026-02-06 18:46:00,Instagram,ig_reels_beginner,desktop,18-24,Austria,level_test,travel
U01287,2026-01-16 16:48:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,career
U01288,2026-03-02 20:04:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,relocation
U01289,2026-03-21 08:09:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,trial_lesson,exam
U01290,2026-01-18 11:12:00,Instagram,ig_reels_beginner,desktop,18-24,Germany,level_test,conversation
U01291,2026-02-23 14:58:00,Google Ads,ga_search_english_course,mobile,18-24,Switzerland,pricing,career
U01292,2026-02-03 20:22:00,Instagram,ig_reels_beginner,mobile,25-34,Switzerland,level_test,career
U01293,2026-03-26 13:51:00,TikTok,tt_short_lessons,desktop,18-24,Germany,grammar_materials,travel
U01294,2026-03-04 12:17:00,TikTok,tt_viral_test,mobile,18-24,Other EU,speaking_club,exam
U01295,2026-03-02 20:16:00,Google Ads,ga_competitor,mobile,25-34,Germany,level_test,career
U01296,2026-03-05 12:38:00,Google Ads,ga_search_english_course,tablet,35-44,Germany,pricing,exam
U01297,2026-03-01 07:18:00,Instagram,ig_story_discount,desktop,45+,Austria,trial_lesson,conversation
U01298,2026-01-25 21:41:00,Partner Referral,partner_blog,desktop,25-34,Germany,trial_lesson,relocation
U01299,2026-01-04 08:57:00,Instagram,ig_reels_beginner,desktop,25-34,Germany,speaking_club,career
U01300,2026-02-24 21:43:00,Instagram,ig_reels_beginner,mobile,18-24,Austria,level_test,school_university
U01301,2026-03-19 16:57:00,Google Ads,ga_search_english_course,mobile,45+,Germany,trial_lesson,travel
U01302,2026-03-09 08:34:00,Instagram,ig_story_discount,desktop,18-24,Germany,trial_lesson,relocation
U01303,2026-02-05 13:30:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,relocation
U01304,2026-03-26 10:25:00,Instagram,ig_story_discount,desktop,25-34,Germany,pricing,exam
U01305,2026-01-26 13:10:00,Google Ads,ga_competitor,mobile,25-34,Germany,level_test,career
U01306,2026-02-06 12:24:00,Google Ads,ga_brand,mobile,18-24,Germany,grammar_materials,exam
U01307,2026-01-23 22:48:00,Instagram,ig_story_discount,mobile,25-34,Switzerland,level_test,travel
U01308,2026-03-08 18:19:00,Instagram,ig_reels_beginner,mobile,45+,Germany,trial_lesson,conversation
U01309,2026-01-22 22:50:00,TikTok,tt_discount_challenge,mobile,18-24,Austria,pricing,career
U01310,2026-01-19 13:18:00,Google Ads,ga_search_english_course,desktop,25-34,Poland,speaking_club,travel
U01311,2026-01-13 20:59:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,travel
U01312,2026-02-06 15:01:00,Telegram,tg_channel_post,mobile,35-44,Germany,speaking_club,conversation
U01313,2026-02-28 13:44:00,Google Ads,ga_brand,mobile,35-44,Germany,grammar_materials,career
U01314,2026-01-05 10:02:00,Instagram,ig_story_discount,mobile,25-34,Poland,level_test,career
U01315,2026-01-29 17:18:00,Partner Referral,partner_blog,mobile,35-44,Germany,grammar_materials,exam
U01316,2026-02-06 14:51:00,Partner Referral,partner_hr_benefit,mobile,45+,Germany,speaking_club,exam
U01317,2026-03-05 11:18:00,Instagram,ig_lookalike_students,mobile,35-44,Germany,pricing,relocation
U01318,2026-03-31 13:15:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,level_test,exam
U01319,2026-01-08 08:37:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,level_test,travel
U01320,2026-01-23 14:21:00,Telegram,tg_channel_post,desktop,25-34,Germany,grammar_materials,exam
U01321,2026-02-08 21:57:00,Instagram,ig_lookalike_students,desktop,18-24,Germany,level_test,travel
U01322,2026-02-25 22:59:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,speaking_club,career
U01323,2026-03-03 19:55:00,Instagram,ig_story_discount,desktop,25-34,Germany,speaking_club,travel
U01324,2026-01-23 12:11:00,Instagram,ig_story_discount,mobile,25-34,Germany,pricing,career
U01325,2026-01-31 17:36:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,trial_lesson,exam
U01326,2026-03-12 13:58:00,TikTok,tt_viral_test,mobile,45+,Germany,level_test,school_university
U01327,2026-02-19 17:30:00,Google Ads,ga_brand,desktop,25-34,Germany,grammar_materials,exam
U01328,2026-01-06 08:55:00,TikTok,tt_short_lessons,mobile,25-34,Germany,pricing,career
U01329,2026-02-14 21:03:00,TikTok,tt_short_lessons,mobile,25-34,Austria,trial_lesson,career
U01330,2026-03-15 07:25:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,career
U01331,2026-01-18 15:50:00,YouTube,yt_pre_roll,mobile,25-34,Germany,level_test,relocation
U01332,2026-03-31 17:31:00,TikTok,tt_viral_test,desktop,25-34,Switzerland,grammar_materials,travel
U01333,2026-02-02 08:46:00,TikTok,tt_short_lessons,mobile,35-44,Austria,level_test,travel
U01334,2026-03-10 20:22:00,Google Ads,ga_competitor,desktop,25-34,Germany,grammar_materials,exam
U01335,2026-03-05 13:27:00,YouTube,yt_teacher_expert,tablet,35-44,Germany,level_test,career
U01336,2026-03-18 17:55:00,Partner Referral,partner_hr_benefit,mobile,25-34,Austria,grammar_materials,travel
U01337,2026-02-05 12:58:00,Instagram,ig_reels_beginner,tablet,25-34,Germany,level_test,exam
U01338,2026-02-10 15:40:00,Telegram,tg_webinar_invite,desktop,25-34,Germany,pricing,career
U01339,2026-03-28 14:52:00,Google Ads,ga_competitor,mobile,25-34,Switzerland,pricing,career
U01340,2026-02-18 12:51:00,YouTube,yt_long_form,mobile,18-24,Germany,level_test,career
U01341,2026-01-11 14:20:00,Telegram,tg_webinar_invite,mobile,25-34,Poland,level_test,conversation
U01342,2026-01-22 20:16:00,Google Ads,ga_competitor,desktop,18-24,Germany,trial_lesson,exam
U01343,2026-03-21 08:27:00,Instagram,ig_lookalike_students,mobile,18-24,Switzerland,level_test,conversation
U01344,2026-03-05 08:19:00,Instagram,ig_lookalike_students,mobile,25-34,Austria,grammar_materials,exam
U01345,2026-01-28 15:50:00,Instagram,ig_reels_beginner,mobile,35-44,Poland,trial_lesson,career
U01346,2026-01-19 12:50:00,Instagram,ig_lookalike_students,desktop,18-24,Germany,trial_lesson,conversation
U01347,2026-03-29 12:42:00,Instagram,ig_reels_beginner,tablet,25-34,Germany,pricing,travel
U01348,2026-03-07 10:53:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,level_test,exam
U01349,2026-02-15 11:36:00,TikTok,tt_viral_test,mobile,18-24,Germany,pricing,travel
U01350,2026-01-08 15:17:00,TikTok,tt_viral_test,mobile,18-24,Other EU,level_test,conversation
U01351,2026-01-05 13:47:00,YouTube,yt_long_form,tablet,35-44,Poland,level_test,travel
U01352,2026-01-09 11:15:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,level_test,career
U01353,2026-01-26 09:56:00,Google Ads,ga_competitor,desktop,25-34,Germany,grammar_materials,travel
U01354,2026-01-02 21:47:00,Google Ads,ga_competitor,mobile,35-44,Germany,trial_lesson,career
U01355,2026-01-15 20:15:00,Partner Referral,partner_hr_benefit,mobile,25-34,Austria,grammar_materials,relocation
U01356,2026-02-03 16:23:00,Google Ads,ga_competitor,mobile,25-34,Germany,level_test,travel
U01357,2026-01-11 14:28:00,TikTok,tt_short_lessons,mobile,25-34,Germany,pricing,exam
U01358,2026-01-29 07:23:00,Google Ads,ga_competitor,mobile,25-34,Germany,trial_lesson,conversation
U01359,2026-02-08 16:50:00,Google Ads,ga_brand,mobile,25-34,Germany,level_test,career
U01360,2026-01-27 20:16:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,level_test,school_university
